time,settlement_1,settlement_2,settlement_3,settlement_4
2025/10/28 18:20,38.73,40.16,50.69,33.49
2025/10/28 18:30,38.71,40.1,50.65,33.49
2025/10/28 18:40,38.69,40.06,50.62,33.45
2025/10/28 18:50,38.65,40.06,50.41,33.45
2025/10/28 19:00,38.65,39.97,50.41,33.41
2025/10/28 19:10,38.63,40.02,50.39,33.39
2025/10/28 19:20,38.6,40.02,50.37,33.39
2025/10/28 19:30,38.54,39.97,50.37,33.37
2025/10/28 19:40,38.52,39.89,50.3,33.33
2025/10/28 19:50,38.5,39.95,50.32,33.31
2025/10/28 20:00,38.48,39.91,50.3,33.29
2025/10/28 20:10,38.48,39.81,50.25,33.27
2025/10/28 20:20,38.46,39.87,50.2,33.27
2025/10/28 20:30,38.46,39.85,50.2,33.23
2025/10/28 20:40,38.4,39.83,50.23,33.25
2025/10/28 20:50,38.38,39.81,50.2,33.25
2025/10/28 21:00,38.36,39.81,50.2,33.23
2025/10/28 21:10,38.34,39.77,50.18,33.21
2025/10/28 21:20,38.32,39.79,50.16,33.17
2025/10/28 21:30,38.3,39.7,50.16,33.13
2025/10/28 21:40,38.28,39.68,50.13,33.15
2025/10/28 21:50,38.26,39.72,50.13,33.15
2025/10/28 22:00,38.23,39.68,50.11,33.15
2025/10/28 22:10,38.23,39.64,50.09,33.13
2025/10/28 22:20,38.21,39.68,50.09,33.13
2025/10/28 22:30,38.21,39.66,49.97,33.13
2025/10/28 22:40,38.17,39.64,49.95,33.11
2025/10/28 22:50,38.15,39.62,49.95,33.11
2025/10/28 23:00,38.15,39.6,49.95,33.11
2025/10/28 23:10,38.19,39.66,50,33.11
2025/10/28 23:20,38.23,39.7,50.06,33.15
2025/10/28 23:30,38.28,39.75,50.11,33.19
2025/10/28 23:40,38.28,39.77,50.11,33.23
2025/10/28 23:50,38.3,39.77,50.11,33.23
2025/10/29 0:00,38.28,39.77,50.11,33.23
2025/10/29 0:10,38.28,39.77,50.11,33.21
2025/10/29 0:20,38.23,39.72,50.09,33.19
2025/10/29 0:30,38.23,39.68,50.09,33.19
2025/10/29 0:40,38.23,39.72,50.09,33.19
2025/10/29 0:50,38.23,39.72,50.09,33.21
2025/10/29 1:00,38.26,39.72,50.09,33.21
2025/10/29 1:10,38.23,39.7,50.06,33.19
2025/10/29 1:20,38.23,39.72,50.06,33.19
2025/10/29 1:30,38.23,39.72,50.09,33.19
2025/10/29 1:40,38.23,39.72,50.06,33.19
2025/10/29 1:50,38.21,39.7,50.02,33.19
2025/10/29 2:00,38.23,39.7,50.06,33.19
2025/10/29 2:10,38.21,39.68,50.04,33.17
2025/10/29 2:20,38.19,39.66,50,33.15
2025/10/29 2:30,38.17,39.66,50,33.15
2025/10/29 2:40,38.15,39.62,49.97,33.13
2025/10/29 2:50,38.15,39.62,49.97,33.11
2025/10/29 3:00,38.13,39.6,49.95,33.11
2025/10/29 3:10,38.15,39.62,49.95,33.11
2025/10/29 3:20,38.13,39.62,49.97,33.11
2025/10/29 3:30,38.13,39.64,50,33.13
2025/10/29 3:40,38.13,39.62,49.97,33.13
2025/10/29 3:50,38.13,39.62,49.95,33.11
2025/10/29 4:00,38.13,39.6,49.95,33.11
2025/10/29 4:10,38.11,39.58,49.9,33.07
2025/10/29 4:20,38.09,39.56,49.88,33.07
2025/10/29 4:30,38.07,39.54,49.86,33.05
2025/10/29 4:40,38.07,39.56,49.88,33.05
2025/10/29 4:50,38.09,39.56,49.88,33.07
2025/10/29 5:00,38.09,39.58,49.9,33.07
2025/10/29 5:10,38.09,39.58,49.9,33.07
2025/10/29 5:20,38.07,39.58,49.9,33.05
2025/10/29 5:30,38.07,39.56,49.88,33.05
2025/10/29 5:40,38.07,39.56,49.88,33.03
2025/10/29 5:50,38.05,39.54,49.86,33.03
2025/10/29 6:00,38.05,39.54,49.86,33.03
2025/10/29 6:10,38.03,39.47,49.83,33.01
2025/10/29 6:20,38.01,39.47,49.81,33.01
2025/10/29 6:30,38.01,39.45,49.81,32.98
2025/10/29 6:40,38.01,39.43,49.83,32.94
2025/10/29 6:50,38.01,39.45,49.83,32.98
2025/10/29 7:00,38.03,39.47,49.86,33.03
2025/10/29 7:10,38.05,39.45,49.86,33.03
2025/10/29 7:20,38.05,39.47,49.88,33.03
2025/10/29 7:30,38.07,39.5,49.88,33.03
2025/10/29 7:40,38.09,39.52,49.9,33.07
2025/10/29 7:50,38.11,39.56,49.93,33.09
2025/10/29 8:00,38.13,39.58,49.97,33.09
2025/10/29 8:10,38.17,39.6,49.97,33.07
2025/10/29 8:20,38.23,39.66,50.06,33.17
2025/10/29 8:30,38.28,39.72,50.09,33.21
2025/10/29 8:40,38.32,39.72,50.16,33.23
2025/10/29 8:50,38.36,39.75,50.16,33.27
2025/10/29 9:00,38.4,39.81,50.2,33.29
2025/10/29 9:10,38.44,39.85,50.25,33.31
2025/10/29 9:20,38.46,39.87,50.27,33.35
2025/10/29 9:30,38.48,39.89,50.27,33.37
2025/10/29 9:40,38.52,39.95,50.32,33.39
2025/10/29 9:50,38.56,39.97,50.37,33.43
2025/10/29 10:00,38.6,40,50.41,33.47
2025/10/29 10:10,38.63,39.93,50.44,33.47
2025/10/29 10:20,38.69,40.06,50.51,33.51
2025/10/29 10:30,38.79,40.22,50.55,33.53
2025/10/29 10:40,38.87,40.25,50.6,33.55
2025/10/29 10:50,38.87,40.25,50.6,33.57
2025/10/29 11:00,38.87,40.25,50.55,33.57
2025/10/29 11:10,38.87,40.22,50.55,33.61
2025/10/29 11:20,38.89,40.31,50.58,33.47
2025/10/29 11:30,38.95,40.37,50.65,33.65
2025/10/29 11:40,38.95,40.37,50.62,33.65
2025/10/29 11:50,38.95,40.37,50.67,33.71
2025/10/29 12:00,39,40.31,50.69,33.71
2025/10/29 12:10,39.04,40.43,50.9,33.77
2025/10/29 12:20,39.02,40.45,50.86,33.63
2025/10/29 12:30,39.08,40.5,50.86,33.75
2025/10/29 12:40,39.08,40.52,50.86,33.77
2025/10/29 12:50,39.06,40.52,50.88,33.75
2025/10/29 13:00,39.06,40.43,50.9,33.81
2025/10/29 13:10,39.04,40.45,50.88,33.75
2025/10/29 13:20,39.04,40.31,50.9,33.81
2025/10/29 13:30,39.02,40.37,50.83,33.81
2025/10/29 13:40,39.04,40.54,50.93,33.95
2025/10/29 13:50,39.04,40.52,50.88,33.89
2025/10/29 14:00,39.02,40.47,50.83,33.85
2025/10/29 14:10,39,40.47,50.86,33.87
2025/10/29 14:20,39,40.5,50.88,33.85
2025/10/29 14:30,39,40.5,50.88,33.87
2025/10/29 14:40,39,40.47,50.86,33.83
2025/10/29 14:50,39,40.47,50.86,33.85
2025/10/29 15:00,38.97,40.45,50.79,33.83
2025/10/29 15:10,38.95,40.41,50.81,33.83
2025/10/29 15:20,38.95,40.41,50.81,33.83
2025/10/29 15:30,38.95,40.39,50.88,33.81
2025/10/29 15:40,38.93,40.31,50.86,33.79
2025/10/29 15:50,38.93,40.35,50.83,33.77
2025/10/29 16:00,38.91,40.35,50.81,33.75
2025/10/29 16:10,38.89,40.37,50.81,33.75
2025/10/29 16:20,38.89,40.35,50.79,33.73
2025/10/29 16:30,38.89,40.35,50.76,33.71
2025/10/29 16:40,38.87,40.33,50.74,33.71
2025/10/29 16:50,38.85,40.31,50.72,33.67
2025/10/29 17:00,38.85,40.29,50.67,33.63
2025/10/29 17:10,38.83,40.29,50.69,33.53
2025/10/29 17:20,38.81,40.25,50.65,33.59
2025/10/29 17:50,38.77,40.2,50.55,33.55
2025/10/29 18:00,38.75,40.12,50.55,33.53
2025/10/29 18:10,38.73,40.16,50.55,33.51
2025/10/29 18:20,38.73,40.16,50.55,33.47
2025/10/29 18:30,38.71,40.1,50.53,33.47
2025/10/29 18:40,38.71,40.14,50.53,33.49
2025/10/29 18:50,38.69,40.1,50.51,33.47
2025/10/29 19:00,38.71,40.1,50.48,33.47
2025/10/29 19:10,38.69,40.12,50.48,33.45
2025/10/29 19:20,38.67,40.08,50.46,33.45
2025/10/29 19:30,38.67,40.02,50.46,33.41
2025/10/29 19:40,38.65,40.06,50.46,33.41
2025/10/29 19:50,38.65,40.06,50.44,33.41
2025/10/29 20:00,38.63,39.93,50.44,33.39
2025/10/29 20:10,38.6,40.02,50.41,33.39
2025/10/29 20:20,38.58,40.02,50.41,33.39
2025/10/29 20:30,38.58,39.91,50.37,33.35
2025/10/29 20:40,38.56,39.97,50.37,33.35
2025/10/29 20:50,38.56,39.97,50.37,33.35
2025/10/29 21:00,38.56,39.97,50.37,33.35
2025/10/29 21:10,38.56,40.02,50.39,33.35
2025/10/29 21:20,38.56,40,50.37,33.35
2025/10/29 21:30,38.56,40,50.37,33.35
2025/10/29 21:40,38.56,40.02,50.37,33.35
2025/10/29 21:50,38.54,40,50.32,33.35
2025/10/29 22:00,38.54,40,50.32,33.33
2025/10/29 22:10,38.54,40,50.32,33.29
2025/10/29 22:20,38.52,40,50.32,33.33
2025/10/29 22:30,38.52,39.97,50.3,33.33
2025/10/29 22:40,38.52,39.93,50.3,33.33
2025/10/29 22:50,38.5,39.97,50.3,33.33
2025/10/29 23:00,38.5,40,50.32,33.33
2025/10/29 23:10,38.5,39.97,50.32,33.33
2025/10/29 23:20,38.52,39.79,50.3,33.27
2025/10/29 23:30,38.52,39.97,50.37,33.33
2025/10/29 23:40,38.52,40.02,50.37,33.35
2025/10/29 23:50,38.52,40,50.37,33.35
2025/10/30 0:00,38.52,40.02,50.32,33.35
2025/10/30 0:10,38.52,40.02,50.37,33.33
2025/10/30 0:20,38.52,40.02,50.34,33.35
2025/10/30 0:30,38.52,39.97,50.34,33.33
2025/10/30 0:40,38.52,40.02,50.37,33.35
2025/10/30 0:50,38.52,40.02,50.37,33.35
2025/10/30 1:00,38.52,40.02,50.34,33.35
2025/10/30 1:10,38.5,40,50.34,33.33
2025/10/30 1:20,38.5,39.97,50.32,33.33
2025/10/30 1:30,38.48,39.95,50.3,33.31
2025/10/30 1:40,38.46,39.95,50.3,33.29
2025/10/30 1:50,38.46,39.93,50.27,33.29
2025/10/30 2:00,38.46,39.91,50.27,33.27
2025/10/30 2:10,38.44,39.91,50.25,33.27
2025/10/30 2:20,38.42,39.89,50.25,33.25
2025/10/30 2:30,38.38,39.87,50.23,33.23
2025/10/30 2:40,38.38,39.87,50.18,33.23
2025/10/30 2:50,38.38,39.87,50.18,33.23
2025/10/30 3:00,38.38,39.87,50.16,33.21
2025/10/30 3:10,38.36,39.81,50.16,33.21
2025/10/30 3:20,38.34,39.81,50.16,33.19
2025/10/30 3:30,38.34,39.81,50.13,33.19
2025/10/30 3:40,38.34,39.79,50.13,33.17
2025/10/30 3:50,38.32,39.75,50.11,33.15
2025/10/30 4:00,38.28,39.72,50.09,33.15
2025/10/30 4:10,38.26,39.72,50.09,33.11
2025/10/30 4:20,38.26,39.7,50.06,33.13
2025/10/30 4:30,38.26,39.7,50.06,33.13
2025/10/30 4:40,38.21,39.68,50.04,33.11
2025/10/30 4:50,38.19,39.68,50.02,33.11
2025/10/30 5:00,38.19,39.68,50.04,33.09
2025/10/30 5:10,38.17,39.68,50.02,33.07
2025/10/30 5:20,38.17,39.66,50.02,33.09
2025/10/30 5:30,38.15,39.52,50,33.05
2025/10/30 5:40,38.15,39.64,50,33.05
2025/10/30 5:50,38.15,39.64,50,33.05
2025/10/30 6:00,38.09,39.64,49.97,33.05
2025/10/30 6:10,38.11,39.66,49.93,33.07
2025/10/30 6:20,38.09,39.64,49.95,33.07
2025/10/30 6:30,38.09,39.6,49.93,33.07
2025/10/30 6:40,38.09,39.6,49.93,33.05
2025/10/30 6:50,38.09,39.6,49.93,33.05
2025/10/30 7:00,38.09,39.58,49.9,33.05
2025/10/30 7:10,38.11,39.6,49.95,33.07
2025/10/30 7:20,38.13,39.62,49.95,33.07
2025/10/30 7:30,38.15,39.64,49.97,33.09
2025/10/30 7:40,38.17,39.66,50,33.09
2025/10/30 7:50,38.19,39.66,50.02,33.11
2025/10/30 8:00,38.21,39.72,50.06,33.13
2025/10/30 8:10,38.28,39.75,50.09,33.15
2025/10/30 8:20,38.3,39.79,50.13,33.17
2025/10/30 8:30,38.34,39.83,50.18,33.21
2025/10/30 8:40,38.42,39.87,50.3,33.25
2025/10/30 8:50,38.58,39.93,50.32,33.27
2025/10/30 9:00,38.73,39.95,50.34,33.31
2025/10/30 9:10,38.91,40.04,50.37,33.33
2025/10/30 9:20,39.06,40.1,50.41,33.35
2025/10/30 9:30,39.14,40.22,50.53,33.39
2025/10/30 9:40,39.32,40.35,50.69,33.41
2025/10/30 9:50,39.39,40.37,50.76,33.45
2025/10/30 10:00,39.45,40.27,50.81,33.47
2025/10/30 10:10,39.47,40.25,50.81,33.47
2025/10/30 10:20,39.53,40.27,50.88,33.51
2025/10/30 10:30,39.57,40.22,50.86,33.53
2025/10/30 11:00,39.86,40.52,51,33.63
2025/10/30 11:10,39.86,40.56,50.9,33.65
2025/10/30 11:20,39.88,40.68,50.86,33.73
2025/10/30 11:30,39.8,40.66,50.83,33.73
2025/10/30 11:40,39.84,40.72,50.83,33.75
2025/10/30 11:50,39.9,40.79,50.9,33.77
2025/10/30 12:00,39.8,40.75,50.9,33.77
2025/10/30 12:10,39.82,40.77,50.95,33.79
2025/10/30 12:20,39.76,40.7,50.81,33.77
2025/10/30 12:30,39.8,40.79,50.86,33.79
2025/10/30 12:40,39.82,40.75,50.83,33.77
2025/10/30 12:50,39.78,40.75,50.93,33.85
2025/10/30 13:00,39.67,40.75,50.88,33.83
2025/10/30 13:10,39.61,40.75,50.93,33.93
2025/10/30 13:20,39.61,40.75,50.88,33.97
2025/10/30 13:30,39.61,40.81,50.9,34.01
2025/10/30 13:40,39.55,40.72,50.97,34.07
2025/10/30 13:50,39.51,40.68,50.97,34.01
2025/10/30 14:00,39.51,40.68,50.93,34.03
2025/10/30 14:10,39.51,40.68,50.93,34.05
2025/10/30 14:20,39.47,40.62,50.93,34.03
2025/10/30 14:30,39.47,40.68,50.97,34.07
2025/10/30 14:40,39.47,40.64,51.02,34.09
2025/10/30 14:50,39.45,40.68,50.97,34.07
2025/10/30 15:00,39.43,40.66,51,34.11
2025/10/30 15:10,39.43,40.62,51,34.13
2025/10/30 15:20,39.41,40.56,51,34.13
2025/10/30 15:30,39.41,40.54,50.93,34.07
2025/10/30 15:40,39.41,40.52,50.83,34.01
2025/10/30 15:50,39.39,40.52,50.86,34.01
2025/10/30 16:00,39.39,40.52,50.83,33.93
2025/10/30 16:10,39.36,40.5,50.76,33.89
2025/10/30 16:20,39.3,40.39,50.74,33.83
2025/10/30 16:30,39.28,40.43,50.72,33.79
2025/10/30 16:40,39.22,40.39,50.67,33.77
2025/10/30 16:50,39.2,40.35,50.62,33.73
2025/10/30 17:00,39.12,40.31,50.58,33.69
2025/10/30 17:10,39.08,40.29,50.53,33.65
2025/10/30 17:20,39.06,40.25,50.51,33.61
2025/10/30 17:30,39.02,40.18,50.46,33.57
2025/10/30 17:40,38.97,40.16,50.44,33.53
2025/10/30 17:50,38.93,40.14,50.41,33.51
2025/10/30 18:00,38.93,40.12,50.39,33.49
2025/10/30 18:10,38.91,40.1,50.32,33.47
2025/10/30 18:20,38.89,40.1,50.34,33.47
2025/10/30 18:30,38.89,40.08,50.3,33.43
2025/10/30 18:40,38.87,40.06,50.32,33.43
2025/10/30 18:50,38.85,40.06,50.32,33.43
2025/10/30 19:00,38.85,40.06,50.32,33.41
2025/10/30 19:10,38.71,40.06,50.27,33.41
2025/10/30 19:20,38.73,40.06,50.3,33.39
2025/10/30 19:30,38.71,40.02,50.32,33.41
2025/10/30 19:40,38.73,40.04,50.3,33.41
2025/10/30 19:50,38.71,39.97,50.32,33.41
2025/10/30 20:00,38.71,40,50.32,33.39
2025/10/30 20:10,38.71,40.04,50.32,33.37
2025/10/30 20:20,38.71,40.04,50.32,33.37
2025/10/30 20:30,38.69,40.04,50.27,33.39
2025/10/30 20:40,38.69,40,50.27,33.39
2025/10/30 20:50,38.67,40.02,50.27,33.37
2025/10/30 21:00,38.67,40.02,50.27,33.37
2025/10/30 21:10,38.67,40,50.25,33.27
2025/10/30 21:20,38.54,39.97,50.25,33.35
2025/10/30 21:30,38.54,39.97,50.25,33.35
2025/10/30 21:40,38.54,40,50.27,33.35
2025/10/30 21:50,38.54,40,50.25,33.35
2025/10/30 22:00,38.5,39.97,50.25,33.35
2025/10/30 22:10,38.5,39.97,50.23,33.33
2025/10/30 22:20,38.5,39.95,50.2,33.33
2025/10/30 22:30,38.46,39.95,50.23,33.35
2025/10/30 22:40,38.46,39.95,50.23,33.35
2025/10/30 22:50,38.48,39.93,50.2,33.33
2025/10/30 23:00,38.48,39.79,50.18,33.27
2025/10/30 23:10,38.5,39.97,50.2,33.31
2025/10/30 23:20,38.48,39.97,50.23,33.31
2025/10/30 23:30,38.48,39.95,50.2,33.31
2025/10/30 23:40,38.48,39.97,50.2,33.31
2025/10/30 23:50,38.48,39.93,50.18,33.25
2025/10/31 0:00,38.48,39.93,50.18,33.29
2025/10/31 0:10,38.46,39.77,50.18,33.21
2025/10/31 0:20,38.46,39.89,50.18,33.29
2025/10/31 0:30,38.44,39.93,50.18,33.29
2025/10/31 0:40,38.44,39.91,50.18,33.29
2025/10/31 0:50,38.42,39.85,50.16,33.27
2025/10/31 1:00,38.42,39.91,50.18,33.27
2025/10/31 1:10,38.4,39.89,50.16,33.27
2025/10/31 1:20,38.4,39.89,50.13,33.25
2025/10/31 1:30,38.38,39.87,50.13,33.23
2025/10/31 1:40,38.36,39.87,50.11,33.23
2025/10/31 1:50,38.34,39.85,50.11,33.23
2025/10/31 2:00,38.32,39.85,50.11,33.21
2025/10/31 2:10,38.34,39.83,50.11,33.21
2025/10/31 2:20,38.34,39.85,50.11,33.21
2025/10/31 2:30,38.34,39.85,50.11,33.21
2025/10/31 2:40,38.34,39.87,50.11,33.21
2025/10/31 2:50,38.34,39.85,50.09,33.21
2025/10/31 3:00,38.34,39.85,50.09,33.21
2025/10/31 3:10,38.34,39.83,50.06,33.19
2025/10/31 3:20,38.34,39.83,50.06,33.19
2025/10/31 3:30,38.3,39.83,50.06,33.19
2025/10/31 3:40,38.3,39.85,50.09,33.21
2025/10/31 3:50,38.3,39.85,50.09,33.21
2025/10/31 4:00,38.3,39.85,50.09,33.21
2025/10/31 4:10,38.32,39.85,50.11,33.21
2025/10/31 4:20,38.32,39.87,50.09,33.21
2025/10/31 4:30,38.32,39.85,50.09,33.21
2025/10/31 4:40,38.32,39.85,50.09,33.21
2025/10/31 4:50,38.3,39.85,50.09,33.21
2025/10/31 5:00,38.3,39.85,50.09,33.19
2025/10/31 5:10,38.28,39.83,50.06,33.19
2025/10/31 5:20,38.28,39.81,50.04,33.17
2025/10/31 5:30,38.26,39.79,50.04,33.17
2025/10/31 5:40,38.23,39.79,50.04,33.15
2025/10/31 5:50,38.21,39.77,50.02,33.15
2025/10/31 6:00,38.21,39.77,50,33.13
2025/10/31 6:10,38.19,39.68,50,33.13
2025/10/31 6:20,38.19,39.77,50,33.13
2025/10/31 6:30,38.15,39.75,50,33.11
2025/10/31 6:40,38.13,39.72,50,33.05
2025/10/31 6:50,38.13,39.72,50,33.11
2025/10/31 7:00,38.15,39.72,50,33.11
2025/10/31 7:10,38.15,39.72,50,33.11
2025/10/31 7:20,38.17,39.72,50.02,33.13
2025/10/31 7:30,38.19,39.77,50.04,33.15
2025/10/31 7:40,38.19,39.77,50.06,33.15
2025/10/31 7:50,38.23,39.81,50.06,33.17
2025/10/31 8:00,38.26,39.85,50.09,33.17
2025/10/31 8:10,38.3,39.87,50.11,33.19
2025/10/31 8:20,38.34,39.89,50.13,33.21
2025/10/31 8:30,38.38,39.91,50.18,33.23
2025/10/31 8:40,38.42,39.97,50.2,33.25
2025/10/31 8:50,38.46,39.91,50.23,33.21
2025/10/31 9:00,38.52,39.95,50.25,33.25
2025/10/31 9:10,38.56,40,50.27,33.27
2025/10/31 9:20,38.63,40.04,50.32,33.29
2025/10/31 9:30,38.65,40.08,50.37,33.31
2025/10/31 9:40,38.63,40.1,50.41,33.37
2025/10/31 9:50,38.63,40.08,50.37,33.39
2025/10/31 10:00,38.63,40.08,50.44,33.43
2025/10/31 10:10,38.67,40.12,50.44,33.43
2025/10/31 10:20,38.65,40.12,50.44,33.45
2025/10/31 10:30,38.63,40.12,50.41,33.45
2025/10/31 10:40,38.6,40.1,50.39,33.45
2025/10/31 10:50,38.6,40.1,50.39,33.45
2025/10/31 11:00,38.58,40.1,50.39,33.45
2025/10/31 11:10,38.6,40.12,50.41,33.49
2025/10/31 11:20,38.6,40.14,50.46,33.51
2025/10/31 11:30,38.67,40.22,50.55,33.57
2025/10/31 11:40,38.83,40.33,50.62,33.59
2025/10/31 11:50,38.83,40.35,50.62,33.59
2025/10/31 12:00,38.95,40.41,50.72,33.65
2025/10/31 12:10,39.06,40.47,50.79,33.65
2025/10/31 12:20,39.1,40.47,50.76,33.65
2025/10/31 12:30,39.1,40.47,50.72,33.65
2025/10/31 12:40,39.08,40.43,50.69,33.65
2025/10/31 12:50,39.1,40.47,50.76,33.67
2025/10/31 13:00,39.08,40.56,50.81,33.71
2025/10/31 13:10,39.06,40.58,50.79,33.75
2025/10/31 13:20,39.04,40.52,50.86,33.83
2025/10/31 13:30,39.02,40.52,50.88,33.87
2025/10/31 13:40,39.06,40.56,50.9,33.85
2025/10/31 13:50,39.04,40.58,50.93,33.89
2025/10/31 14:00,39.04,40.6,50.97,34.01
2025/10/31 14:10,39.02,40.58,51.02,34.11
2025/10/31 14:20,39.02,40.6,51,34.07
2025/10/31 14:30,39,40.6,50.97,34.09
2025/10/31 15:00,39.02,40.68,51.06,34.19
2025/10/31 15:10,39,40.66,51.06,34.19
2025/10/31 15:20,39,40.6,51.02,34.17
2025/10/31 15:30,39,40.54,51.04,34.21
2025/10/31 15:40,38.97,40.52,51,34.19
2025/10/31 15:50,38.95,40.47,50.97,34.15
2025/10/31 16:00,38.93,40.45,50.93,34.09
2025/10/31 16:10,38.93,40.43,50.9,34.01
2025/10/31 16:20,38.89,40.35,50.83,33.95
2025/10/31 16:30,38.87,40.31,50.76,33.89
2025/10/31 16:40,38.85,40.29,50.72,33.83
2025/10/31 16:50,38.85,40.2,50.69,33.79
2025/10/31 17:00,38.81,40.25,50.65,33.73
2025/10/31 17:10,38.79,40.22,50.6,33.71
2025/10/31 17:20,38.77,40.18,50.53,33.61
2025/10/31 17:30,38.75,40.16,50.53,33.61
2025/10/31 17:40,38.73,40.14,50.51,33.59
2025/10/31 17:50,38.71,40.12,50.46,33.57
2025/10/31 18:00,38.69,40.08,50.46,33.53
2025/10/31 18:10,38.69,40.06,50.44,33.49
2025/10/31 18:20,38.67,40.08,50.41,33.41
2025/10/31 18:30,38.67,40.06,50.41,33.49
2025/10/31 18:40,38.65,40.04,50.39,33.47
2025/10/31 18:50,38.63,40.06,50.37,33.47
2025/10/31 19:00,38.6,40.02,50.34,33.43
2025/10/31 19:10,38.6,40.02,50.34,33.41
2025/10/31 19:20,38.58,40,50.32,33.41
2025/10/31 19:30,38.58,39.97,50.32,33.41
2025/10/31 19:40,38.56,39.97,50.32,33.39
2025/10/31 19:50,38.56,39.97,50.3,33.39
2025/10/31 20:00,38.56,39.97,50.3,33.37
2025/10/31 20:10,38.56,39.95,50.27,33.37
2025/10/31 20:20,38.54,39.95,50.27,33.35
2025/10/31 20:30,38.52,39.91,50.25,33.33
2025/10/31 20:40,38.5,39.91,50.23,33.31
2025/10/31 20:50,38.5,39.87,50.2,33.31
2025/10/31 21:00,38.5,39.89,50.23,33.29
2025/10/31 21:10,38.5,39.91,50.23,33.31
2025/10/31 21:20,38.5,39.91,50.23,33.31
2025/10/31 21:30,38.48,39.89,50.2,33.29
2025/10/31 21:40,38.48,39.89,50.2,33.29
2025/10/31 21:50,38.48,39.89,50.2,33.29
2025/10/31 22:00,38.46,39.87,50.18,33.27
2025/10/31 22:10,38.46,39.87,50.18,33.25
2025/10/31 22:20,38.44,39.85,50.16,33.25
2025/10/31 22:30,38.44,39.83,50.16,33.25
2025/10/31 22:40,38.42,39.83,50.13,33.21
2025/10/31 22:50,38.4,39.81,50.13,33.17
2025/10/31 23:00,38.34,39.81,50.13,33.21
2025/10/31 23:10,38.34,39.79,50.11,33.17
2025/10/31 23:20,38.32,39.79,50.13,33.21
2025/10/31 23:30,38.32,39.79,50.11,33.19
2025/10/31 23:40,38.32,39.79,50.11,33.19
2025/10/31 23:50,38.3,39.77,50.11,33.19
2025/11/1 0:00,38.3,39.77,50.06,33.15
2025/11/1 0:10,38.3,39.75,50.06,33.15
2025/11/1 0:20,38.28,39.72,50.06,33.15
2025/11/1 0:30,38.26,39.72,50.06,33.15
2025/11/1 0:40,38.23,39.7,50.04,33.13
2025/11/1 0:50,38.23,39.7,50.02,33.11
2025/11/1 1:00,38.21,39.68,50.02,33.11
2025/11/1 1:10,38.17,39.7,50.02,33.11
2025/11/1 1:20,38.17,39.58,49.97,33.09
2025/11/1 1:30,38.15,39.66,50,33.09
2025/11/1 1:40,38.15,39.66,50,33.09
2025/11/1 1:50,38.15,39.66,49.97,33.09
2025/11/1 2:00,38.15,39.66,49.97,33.09
2025/11/1 2:10,38.13,39.64,49.97,33.07
2025/11/1 2:20,38.13,39.68,49.97,33.07
2025/11/1 2:30,38.13,39.66,50,33.07
2025/11/1 2:40,38.13,39.66,49.97,33.07
2025/11/1 2:50,38.13,39.66,49.97,33.07
2025/11/1 3:00,38.13,39.66,49.95,33.05
2025/11/1 3:10,38.11,39.66,49.95,33.05
2025/11/1 3:20,38.11,39.64,49.95,33.05
2025/11/1 3:30,38.09,39.62,49.93,33.03
2025/11/1 3:40,38.09,39.62,49.93,33.03
2025/11/1 3:50,38.07,39.62,49.93,33.03
2025/11/1 4:00,38.07,39.6,49.9,33.01
2025/11/1 4:10,38.05,39.6,49.88,32.98
2025/11/1 4:20,38.05,39.58,49.88,32.98
2025/11/1 4:30,38.03,39.58,49.86,32.96
2025/11/1 4:40,38.03,39.52,49.86,32.96
2025/11/1 4:50,38.03,39.47,49.83,32.96
2025/11/1 5:00,38.01,39.45,49.83,32.94
2025/11/1 5:10,38.01,39.43,49.83,32.94
2025/11/1 5:20,38.01,39.43,49.83,32.94
2025/11/1 5:30,37.99,39.45,49.83,32.94
2025/11/1 5:40,38.01,39.45,49.83,32.94
2025/11/1 5:50,38.01,39.45,49.83,32.94
2025/11/1 6:00,38.01,39.45,49.83,32.94
2025/11/1 6:10,37.99,39.45,49.83,32.94
2025/11/1 6:20,37.99,39.45,49.83,32.94
2025/11/1 6:30,37.99,39.45,49.83,32.94
2025/11/1 6:40,37.99,39.43,49.83,32.92
2025/11/1 6:50,37.99,39.43,49.83,32.92
2025/11/1 7:00,37.99,39.45,49.83,32.92
2025/11/1 7:10,37.99,39.45,49.83,32.92
2025/11/1 7:20,37.99,39.45,49.86,32.94
2025/11/1 7:30,38.01,39.47,49.86,32.94
2025/11/1 7:40,38.03,39.5,49.88,32.96
2025/11/1 7:50,38.05,39.52,49.9,32.98
2025/11/1 8:00,38.07,39.52,49.93,32.98
2025/11/1 8:10,38.09,39.54,49.95,33.01
2025/11/1 8:20,38.11,39.56,49.97,33.03
2025/11/1 8:30,38.15,39.6,50.09,33.05
2025/11/1 8:40,38.23,39.64,50.27,33.09
2025/11/1 8:50,38.48,39.66,50.32,33.11
2025/11/1 9:00,38.65,39.7,50.23,33.15
2025/11/1 9:10,38.85,39.79,50.23,33.11
2025/11/1 9:20,39.06,39.83,50.27,33.19
2025/11/1 9:30,39.34,40.1,50.39,33.21
2025/11/1 9:40,39.55,40.33,50.6,33.29
2025/11/1 9:50,39.78,40.27,50.83,33.33
2025/11/1 10:00,39.92,40.22,50.9,33.41
